source_page_id,source_url,destination_url,relationship,anchor,current_or_proposed,reason
P-0633,/crystals/crystals-for-protection,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0634,/crystals/crystals-for-love,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0634,/crystals/crystals-for-love,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0634,/crystals/crystals-for-love,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0635,/crystals/crystals-for-grief,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0635,/crystals/crystals-for-grief,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0635,/crystals/crystals-for-grief,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0636,/crystals/crystals-for-concentration,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0636,/crystals/crystals-for-concentration,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0636,/crystals/crystals-for-concentration,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0637,/crystals/crystals-for-money,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0637,/crystals/crystals-for-money,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0637,/crystals/crystals-for-money,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0638,/crystals/crystals-for-confidence,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0638,/crystals/crystals-for-confidence,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0638,/crystals/crystals-for-confidence,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0639,/crystals/crystals-for-meditation,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0639,/crystals/crystals-for-meditation,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0639,/crystals/crystals-for-meditation,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0639,/crystals/crystals-for-meditation,/learn/crystal-meditation,lateral,(writer chooses descriptive anchor),proposed,how-to practice; this page picks the stones
P-0640,/crystals/crystals-for-healing,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0640,/crystals/crystals-for-healing,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0640,/crystals/crystals-for-healing,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0640,/crystals/crystals-for-healing,/learn/crystal-healing-science,lateral,(writer chooses descriptive anchor),proposed,evidence stance readers should see
P-0641,/crystals/crystals-for-creativity,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0641,/crystals/crystals-for-creativity,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0641,/crystals/crystals-for-creativity,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0642,/crystals/crystals-for-grounding,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0642,/crystals/crystals-for-grounding,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0642,/crystals/crystals-for-grounding,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0643,/crystals/crystals-for-pregnancy,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0643,/crystals/crystals-for-pregnancy,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0643,/crystals/crystals-for-pregnancy,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0644,/crystals/crystals-for-students,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0644,/crystals/crystals-for-students,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0644,/crystals/crystals-for-students,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0645,/crystals/crystals-for-travel,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0645,/crystals/crystals-for-travel,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0645,/crystals/crystals-for-travel,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0646,/crystals/crystals-for-beginners,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0646,/crystals/crystals-for-beginners,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0646,/crystals/crystals-for-beginners,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0647,/crystals/crystals-for-new-home,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0647,/crystals/crystals-for-new-home,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0647,/crystals/crystals-for-new-home,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0648,/crystals/crystals-for-workplace,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0648,/crystals/crystals-for-workplace,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0648,/crystals/crystals-for-workplace,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0649,/crystals/crystals-for-jealousy,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0649,/crystals/crystals-for-jealousy,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0649,/crystals/crystals-for-jealousy,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0650,/crystals/crystals-for-independence,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0650,/crystals/crystals-for-independence,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0650,/crystals/crystals-for-independence,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0651,/crystals/crystals-for-tarot,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0651,/crystals/crystals-for-tarot,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0651,/crystals/crystals-for-tarot,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0652,/crystals/crystals-for-self-love,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0652,/crystals/crystals-for-self-love,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0652,/crystals/crystals-for-self-love,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0653,/crystals/crystals-for-nightmares,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0653,/crystals/crystals-for-nightmares,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0653,/crystals/crystals-for-nightmares,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0654,/crystals/crystals-for-nurses,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0654,/crystals/crystals-for-nurses,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0654,/crystals/crystals-for-nurses,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0655,/crystals/crystals-for-connection,/gemstones,parent,(writer chooses descriptive anchor),proposed,stone directory with healing-power filter
P-0655,/crystals/crystals-for-connection,/learn/how-to-start-crystal-collection,lateral,(writer chooses descriptive anchor),proposed,beginner context
P-0655,/crystals/crystals-for-connection,/learn/how-to-cleanse-crystals,next-step,(writer chooses descriptive anchor),proposed,care after choosing
P-0656,/crystals/citrine-and-amethyst-together,/gemstones/citrine,parent,(writer chooses descriptive anchor),proposed,stone profile
P-0656,/crystals/citrine-and-amethyst-together,/gemstones/citrine/combinations,seed-parent,(writer chooses descriptive anchor),proposed,all pairings for this stone
P-0656,/crystals/citrine-and-amethyst-together,/gemstones/amethyst,parent,(writer chooses descriptive anchor),proposed,stone profile
P-0656,/crystals/citrine-and-amethyst-together,/gemstones/amethyst/combinations,seed-parent,(writer chooses descriptive anchor),proposed,all pairings for this stone
P-0656,/crystals/citrine-and-amethyst-together,/learn/crystal-grids,lateral,(writer chooses descriptive anchor),proposed,using pairs in a grid
P-0657,/crystals/rose-quartz-and-amethyst-together,/gemstones/rose-quartz,parent,(writer chooses descriptive anchor),proposed,stone profile
P-0657,/crystals/rose-quartz-and-amethyst-together,/gemstones/rose-quartz/combinations,seed-parent,(writer chooses descriptive anchor),proposed,all pairings for this stone
P-0657,/crystals/rose-quartz-and-amethyst-together,/gemstones/amethyst,parent,(writer chooses descriptive anchor),proposed,stone profile
P-0657,/crystals/rose-quartz-and-amethyst-together,/gemstones/amethyst/combinations,seed-parent,(writer chooses descriptive anchor),proposed,all pairings for this stone
P-0657,/crystals/rose-quartz-and-amethyst-together,/learn/crystal-grids,lateral,(writer chooses descriptive anchor),proposed,using pairs in a grid
P-0658,/crystals/black-tourmaline-and-amethyst-together,/gemstones/black-tourmaline,parent,(writer chooses descriptive anchor),proposed,stone profile
P-0658,/crystals/black-tourmaline-and-amethyst-together,/gemstones/black-tourmaline/combinations,seed-parent,(writer chooses descriptive anchor),proposed,all pairings for this stone
P-0658,/crystals/black-tourmaline-and-amethyst-together,/gemstones/amethyst,parent,(writer chooses descriptive anchor),proposed,stone profile
P-0658,/crystals/black-tourmaline-and-amethyst-together,/gemstones/amethyst/combinations,seed-parent,(writer chooses descriptive anchor),proposed,all pairings for this stone
P-0658,/crystals/black-tourmaline-and-amethyst-together,/learn/crystal-grids,lateral,(writer chooses descriptive anchor),proposed,using pairs in a grid
P-0659,/crystals/turquoise-and-amethyst-together,/gemstones/turquoise,parent,(writer chooses descriptive anchor),proposed,stone profile
P-0659,/crystals/turquoise-and-amethyst-together,/gemstones/turquoise/combinations,seed-parent,(writer chooses descriptive anchor),proposed,all pairings for this stone
P-0659,/crystals/turquoise-and-amethyst-together,/gemstones/amethyst,parent,(writer chooses descriptive anchor),proposed,stone profile
