url,section,macro,seed,kind,stone,guide,status,priority,frame,title,meta_title,meta_description,words,batch,doc_id,doc_link,redirects,open_evidence_gaps
/gemstones/ruby-zoisite/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,ruby-zoisite,sleeping-with,new,P3,Explanation,Sleeping with Ruby Zoisite: What to Know,"Sleeping with Ruby Zoisite — Pros, Cons, and How","Ruby Zoisite is physically safe at the bedside. In crystal tradition the ruby component is considered energizing, which some practitioners find unsuitable for sleep.",573,batch-075,1pRXP8g_-YWOwKPTKxdqN1eJVNP081MerFy_wAmO-tLw,https://docs.google.com/document/d/1pRXP8g_-YWOwKPTKxdqN1eJVNP081MerFy_wAmO-tLw/edit?usp=drivesdk,,No clinical evidence for crystal proximity effects on sleep; all associations stated as tradition
/gemstones/ruby-zoisite/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,ruby-zoisite,who-should-not-wear,new,P3,Evaluation,Who Should Not Wear Ruby Zoisite,Who Should Not Wear Ruby Zoisite,Ruby Zoisite is physically safe but its perfect cleavage makes it fragile in rings. Vedic astrology traditionally restricts it for certain ascendants.,547,batch-075,1LrnDaW4pzrOFQW-evU3ozkFCMNkXnmfPimP9EllWro8,https://docs.google.com/document/d/1LrnDaW4pzrOFQW-evU3ozkFCMNkXnmfPimP9EllWro8/edit?usp=drivesdk,,No peer-reviewed data on metaphysical cautions; astrology cautions drawn from Vedic tradition sources only
/gemstones/ruby/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,ruby,affirmations,new,P3,Instruction,Ruby Affirmations — Phrases to Use With the Stone,Ruby Affirmations — How to Use Them With the Stone,"Ruby's associations are passion, courage, and vitality. These affirmations align with those themes and include a simple practice for using them with the stone.",718,batch-074,1E3u92jHW-q50bxwf9PcWtx9NL1d9pJcRQne8GCJMcHM,https://docs.google.com/document/d/1E3u92jHW-q50bxwf9PcWtx9NL1d9pJcRQne8GCJMcHM/edit?usp=drivesdk,,Affirmation research is general (not specific to crystals); no studies examine crystal-plus-affirmation as a combined intervention.
/gemstones/ruby/can-go-in-water,gemstones,M1 Stone Atlas,S1.3 can-go-in-water,subpage,ruby,can-go-in-water,new,P3,Explanation,Can Ruby Go in Water? What You Need to Know,Can Ruby Go in Water? Safe Cleaning Guide,Untreated and heat-treated ruby can go in water safely. Fracture-filled or dyed ruby cannot. This guide explains why and how to clean ruby without damage.,652,batch-074,1RGrXO0G-QQw54hXJWJcVv4oBbJZSCcYNgRxyYJTyS6U,https://docs.google.com/document/d/1RGrXO0G-QQw54hXJWJcVv4oBbJZSCcYNgRxyYJTyS6U/edit?usp=drivesdk,,none
/gemstones/ruby/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,ruby,combinations,new,P3,Evaluation,Ruby Combinations — Which Stones Pair Well and Why,Ruby Crystal Combinations — Best Pairings and What to Avoid,"Ruby pairs well with rose quartz for love, clear quartz to amplify, and garnet for grounding. Vedic tradition cautions against pairing ruby with blue sapphire or diamond.",803,batch-074,1ukSK_hpggMU5Wwrxrgs7hR4V8qoZkp3MXaZG8krfd_U,https://docs.google.com/document/d/1ukSK_hpggMU5Wwrxrgs7hR4V8qoZkp3MXaZG8krfd_U/edit?usp=drivesdk,,No empirical research exists on combined crystal effects; all pairing logic is traditional and based on shared or complementary symbolic associations.
/gemstones/ruby/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,ruby,how-to-cleanse,new,P3,Instruction,How to Cleanse Ruby — Safe Methods and What to Avoid,How to Cleanse Ruby Safely — Methods That Work,"Untreated ruby tolerates water and mild soap, but fracture-filled stones need a dry cloth only. Learn safe cleansing methods and how to recharge ruby afterward.",927,batch-074,113LYg_SMaO3NXpl4l7b_bLQWeVIOknAEv-UuuCMGZcA,https://docs.google.com/document/d/113LYg_SMaO3NXpl4l7b_bLQWeVIOknAEv-UuuCMGZcA/edit?usp=drivesdk,,none
/gemstones/ruby/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,ruby,how-to-identify,new,P3,Instruction,How to Identify Real Ruby — Tests and Red Flags,How to Identify Real Ruby and Spot Fakes,"Real ruby ranks 9 on the Mohs scale, fluoresces red under UV, and contains natural inclusions. Learn which at-home tests work and when lab grading is essential.",812,batch-074,1xuORY-Qcck4nz-Zc-3dIX4Q1oMwtZflGHhVElc2_i4I,https://docs.google.com/document/d/1xuORY-Qcck4nz-Zc-3dIX4Q1oMwtZflGHhVElc2_i4I/edit?usp=drivesdk,,Home hardness tests are approximate and should not be used alone for purchase decisions; definitive identification requires laboratory gemological testing.
/gemstones/ruby/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,ruby,meaning,new,P3,Explanation,Ruby Meaning — What It Is and What It's Traditionally Used For,"Ruby Meaning, Properties, and Traditional Uses","Ruby is a red chromium-bearing corundum ranked 9 on the Mohs scale. Traditionally associated with passion, courage, and vitality — here is its full meaning and use.",747,batch-074,1t0kbm0Q-B5No2AZh4OgmrmFGFnx4KY6DFbMljcKgMAA,https://docs.google.com/document/d/1t0kbm0Q-B5No2AZh4OgmrmFGFnx4KY6DFbMljcKgMAA/edit?usp=drivesdk,,Historical attribution of specific cultural meanings is difficult to pin to single primary sources; associations drawn from established crystal-practice literature and stated as tradition.
/gemstones/ruby/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,ruby,price-guide,new,P3,Explanation,Ruby Price Guide — What Drives the Cost and What to Pay,Ruby Price Guide 2026 — What Ruby Actually Costs,"Ruby ranges from under $100 per carat for commercial heated stones to over $80,000 per carat for unheated Burma pigeon blood. Color, origin, and treatment drive price.",942,batch-074,1elNBsic_FZ_zNmxzxkkmSHrD1mijDglfzxYBdiqLaQg,https://docs.google.com/document/d/1elNBsic_FZ_zNmxzxkkmSHrD1mijDglfzxYBdiqLaQg/edit?usp=drivesdk,,Retail prices for small tumbled ruby and mass-market crystal-shop ruby are not well documented in verifiable sources; gem-trade ranges from The Sapphire Bank (June 2026) used as primary reference. Mass-market tumbled ruby pieces may be found for $5-30 per piece but quality and treatment disclosure vary enormously.
/gemstones/ruby/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,ruby,sleeping-with,new,P3,Explanation,Sleeping with Ruby — What Tradition Says and How to Try It,Sleeping with Ruby — Crystal Tradition and Practical Guide,"Ruby is physically safe to sleep with. Tradition associates it with vivid dreams and energizing sleep, which some find too stimulating. Here is how to try it safely.",666,batch-074,1nXBd9rDkySK1e9RqaNp1FqcPhdPkdCZycNNa1Skgix4,https://docs.google.com/document/d/1nXBd9rDkySK1e9RqaNp1FqcPhdPkdCZycNNa1Skgix4/edit?usp=drivesdk,,No clinical evidence on crystal effects during sleep; all sleep associations are traditional and experiential.
/gemstones/ruby/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,ruby,who-should-not-wear,new,P3,Evaluation,Who Should Not Wear Ruby — Cautions Explained,Who Should Not Wear Ruby — Physical & Astrological Cautions,"Ruby is physically safe to wear but tradition cautions specific Vedic ascendants, people prone to anger or high blood pressure, and those with certain Sun placements.",876,batch-074,1dvTgpTi01b7DYRKLAVLXJJNha8_UA8OxbAPz4om71kQ,https://docs.google.com/document/d/1dvTgpTi01b7DYRKLAVLXJJNha8_UA8OxbAPz4om71kQ/edit?usp=drivesdk,,"Western astrological contraindications vary widely by source; Vedic cautions are from traditional texts and modern practitioners, not clinical evidence."
/gemstones/sapphire/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,sapphire,affirmations,new,P3,Instruction,Sapphire Affirmations: How to Use Them with the Stone,Sapphire Affirmations — Phrases and Practice Guide,"Sapphire affirmations draw on the stone's traditional links to wisdom, truth, and focused thought. Here are phrases suited to sapphire and how practitioners use them.",690,batch-076,1EC5RizW7LvhVe0Fc-cJAWea5YQtymbpuWOTgzQKJefc,https://docs.google.com/document/d/1EC5RizW7LvhVe0Fc-cJAWea5YQtymbpuWOTgzQKJefc/edit?usp=drivesdk,,No peer-reviewed evidence exists for the effect of affirmation practice combined with crystals on any measurable outcome. All content is presented as tradition.
/gemstones/sapphire/can-go-in-water,gemstones,M1 Stone Atlas,S1.3 can-go-in-water,subpage,sapphire,can-go-in-water,new,P3,Explanation,Can Sapphire Go in Water? Cleaning and Care Explained,Can Sapphire Go in Water? — Safety and Cleaning Guide,Untreated and heat-treated sapphire is safe in water. Fracture-filled or dyed sapphire should only be wiped with a damp cloth. Here is why and what to do instead.,747,batch-076,1whgZkUwup-ero4HdCR5-axl_tVbSEi5GaIJkDb7usN4,https://docs.google.com/document/d/1whgZkUwup-ero4HdCR5-axl_tVbSEi5GaIJkDb7usN4/edit?usp=drivesdk,,none
/gemstones/sapphire/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,sapphire,combinations,new,P3,Evaluation,Crystal Combinations for Sapphire: What Pairs Well,Sapphire Crystal Combinations — Best Pairings by Goal,"Sapphire pairs well with stones that share or balance its traditional focus on clarity, calm authority, and truth. Here are the most used pairings by intention.",813,batch-076,15S_znKsYaHJRQcj6YqynecOGbRG-5jdMHSfyx0T4rq0,https://docs.google.com/document/d/15S_znKsYaHJRQcj6YqynecOGbRG-5jdMHSfyx0T4rq0/edit?usp=drivesdk,,Crystal pairings are entirely within tradition; no scientific evidence exists for energetic interactions between stones and none is claimed.
/gemstones/sapphire/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,sapphire,how-to-cleanse,new,P3,Instruction,How to Cleanse Sapphire Without Damaging It,How to Cleanse Sapphire Safely — Physical and Ritual Methods,"Sapphire is water-safe and easy to clean physically. Fracture-filled stones need care. Ritual cleansing options include smoke, sound, moonlight, and sunlight.",863,batch-076,1QJ2YfTKmmH4qCr30fuUm18AkAnxNhGTo8yT705FFToM,https://docs.google.com/document/d/1QJ2YfTKmmH4qCr30fuUm18AkAnxNhGTo8yT705FFToM/edit?usp=drivesdk,,none
/gemstones/sapphire/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,sapphire,how-to-identify,new,P3,Instruction,How to Identify Real Sapphire: Tests and Red Flags,How to Identify Real Sapphire — Tests and Red Flags,"Real sapphire is Mohs 9, specific gravity 4.00, and shows natural inclusions. Glass, synthetic sapphire, blue topaz, and iolite are the most common substitutes.",950,batch-076,1MQZVS8UTNn8G38ttFzm5Gm4B07X7LtRWJWKls59mFEc,https://docs.google.com/document/d/1MQZVS8UTNn8G38ttFzm5Gm4B07X7LtRWJWKls59mFEc/edit?usp=drivesdk,,At-home scratch and SG tests give indicative rather than definitive results; laboratory testing is the only reliable method for distinguishing natural sapphire from lab-grown synthetic material.
/gemstones/sapphire/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,sapphire,meaning,new,P3,Explanation,"Sapphire Meaning, Properties, and Traditional Uses",Sapphire Meaning — Stone of Wisdom: Properties and Uses,"Sapphire is a gem variety of corundum colored blue by iron and titanium. Tradition calls it the Stone of Wisdom, linking it to clarity, truth, and focused thought.",814,batch-076,1xlvRBTrZCscoVB9mB5ueL55HLEe4BD6tRCeCSI5EMxQ,https://docs.google.com/document/d/1xlvRBTrZCscoVB9mB5ueL55HLEe4BD6tRCeCSI5EMxQ/edit?usp=drivesdk,,Historical symbolic attributions are well-documented in gemological literature but cannot be precisely sourced to single primary texts; stated as tradition.
/gemstones/sapphire/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,sapphire,price-guide,new,P3,Explanation,Sapphire Price Guide: What Sapphire Costs and Why,Sapphire Price Guide 2026 — What Sapphire Costs and Why,"Natural sapphire ranges from under $50/ct for commercial material to over $200,000 for exceptional Kashmir stones. Origin, treatment, color, and size drive the price.",824,batch-076,1Kv7gxbmm9XNXlgr7rlxh0niL8scM9wAk7UweQwNcDiY,https://docs.google.com/document/d/1Kv7gxbmm9XNXlgr7rlxh0niL8scM9wAk7UweQwNcDiY/edit?usp=drivesdk,,Price ranges reflect September 2026 trade and retail references; they are indicative ranges. Kashmir prices at the very top of the market depend on auction results not always publicly documented.
/gemstones/sapphire/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,sapphire,sleeping-with,new,P3,Explanation,"Sleeping with Sapphire: Tradition, Practice, and Safety",Sleeping with Sapphire — What to Expect and How to Do It,Sapphire is physically safe to sleep with. Tradition associates it with mental clarity and calm; some practitioners find its Saturn energy too stimulating at night.,691,batch-076,12JNb-hZdTPMrRcmqgr-W-9yzt7JY83qkwhsSzvXVbHw,https://docs.google.com/document/d/12JNb-hZdTPMrRcmqgr-W-9yzt7JY83qkwhsSzvXVbHw/edit?usp=drivesdk,,No peer-reviewed evidence exists for gemstone effects on sleep quality. All sleep associations are stated as tradition.
/gemstones/sapphire/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,sapphire,who-should-not-wear,new,P3,Evaluation,Who Should Be Cautious About Wearing Sapphire,Who Should Not Wear Sapphire — Cautions Explained,Sapphire is physically safe for almost everyone. The cautions are mainly astrological: Vedic tradition links it to Saturn and advises testing before committing.,727,batch-076,18YtEp3e8GugijJvqFt8UcvPZLrrh0olCK5XN3f6MBlo,https://docs.google.com/document/d/18YtEp3e8GugijJvqFt8UcvPZLrrh0olCK5XN3f6MBlo/edit?usp=drivesdk,,Vedic astrological cautions are drawn from widespread traditional sources; no peer-reviewed evidence for astrological gemstone effects exists and none is claimed.
/gemstones/selenite/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,selenite,affirmations,new,P3,Instruction,Selenite Affirmations — Examples and How to Use Them,Selenite Affirmations — How to Use Them with the Stone,"Selenite is traditionally used with affirmations for clarity, calm, and lunar connection. Learn 15 affirmations suited to selenite and a simple daily practice.",870,batch-031,18DK9wm7xhJ10hHQs6szDlWHw8H3gpv7OU1vAPvuW0qo,https://docs.google.com/document/d/18DK9wm7xhJ10hHQs6szDlWHw8H3gpv7OU1vAPvuW0qo/edit?usp=drivesdk,,No clinical or psychological studies on crystal-specific affirmation practices; the practice is stated as tradition throughout.
/gemstones/selenite/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,selenite,combinations,new,P3,Evaluation,Selenite Crystal Combinations — Pairings by Goal,Selenite Crystal Combinations — Best Pairings by Goal,"Selenite pairs traditionally with black tourmaline for protection, amethyst for calm, and clear quartz for amplification. Learn which combinations suit which intentions.",1004,batch-031,1Kh2soit4loSLCcP-_aHZcOqWiE658_z9R-Cmem-N7gY,https://docs.google.com/document/d/1Kh2soit4loSLCcP-_aHZcOqWiE658_z9R-Cmem-N7gY/edit?usp=drivesdk,,Crystal pairing traditions have no physical evidence base; all pairing descriptions reflect crystal practice tradition only.
/gemstones/selenite/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,selenite,how-to-cleanse,new,P3,Instruction,How to Cleanse Selenite Without Damaging It,How to Cleanse Selenite Safely — Methods That Work,"Selenite must never go in water — it dissolves. Safe cleansing methods include smoke, sound, moonlight, and breath. This guide covers each method and recharging steps.",883,batch-031,1Al7d0sablD3Rmx2LW40DcVprDmLFizQjaz7P4v4LhgU,https://docs.google.com/document/d/1Al7d0sablD3Rmx2LW40DcVprDmLFizQjaz7P4v4LhgU/edit?usp=drivesdk,,none
/gemstones/selenite/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,selenite,how-to-identify,new,P3,Instruction,How to Identify Real Selenite — Tests and Visual Checks,How to Identify Real Selenite vs. Fakes and Glass,"Real selenite scratches with a fingernail and dissolves in warm water. Use the cleavage, luster, and weight tests to separate genuine gypsum from glass or plastic.",907,batch-031,12bwXL1IOY-EmPO8KfAN58LaHbPpxYemypFGxwSGD6So,https://docs.google.com/document/d/12bwXL1IOY-EmPO8KfAN58LaHbPpxYemypFGxwSGD6So/edit?usp=drivesdk,,Dyed or treated selenite is not commonly documented in gem trade literature; market risk is mainly misidentification or glass/plastic substitution.
/gemstones/selenite/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,selenite,meaning,new,P3,Explanation,"Selenite Meaning, Properties and Traditional Uses",Selenite Meaning — What It Is and What It's For,"Selenite is a translucent gypsum variety named after the Greek moon goddess. Learn its physical properties, history, and traditional metaphysical associations.",803,batch-031,1hqWP7alVF2s4GcCvrQW3qkICB75DyqV6BpA8jl_AB2I,https://docs.google.com/document/d/1hqWP7alVF2s4GcCvrQW3qkICB75DyqV6BpA8jl_AB2I/edit?usp=drivesdk,,"Birth month association not confirmed in standard sources; zodiac links (Cancer, Taurus) are from site tradition only."
/gemstones/selenite/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,selenite,price-guide,new,P3,Explanation,Selenite Price Guide — What It Costs and Why,"Selenite Price Guide 2026 — Wands, Slabs and Bulk Costs","Selenite is among the most affordable crystals sold. Wands run $6–$25, slabs $15–$120. Learn what drives price and how to avoid overpaying for a common mineral.",971,batch-031,1vXEVD_ljlBy8oN74zGpVU-APHu6eIk5RtdaJocMTnfM,https://docs.google.com/document/d/1vXEVD_ljlBy8oN74zGpVU-APHu6eIk5RtdaJocMTnfM/edit?usp=drivesdk,,"Wholesale import prices and per-carat prices for gem-grade transparent selenite were not found in reviewed sources; retail price data reflects U.S. consumer market, July 2026."
/gemstones/selenite/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,selenite,sleeping-with,new,P3,Explanation,Sleeping with Selenite — What to Expect and How to Do It,Sleeping with Selenite — Placement and Practical Guide,"Selenite is a popular sleep stone in crystal tradition. Learn where to place it, physical cautions to observe, and what practitioners report from night-time use.",803,batch-031,12-9Bci6BFOMILaoUiOgQtqUHxddBQkBEViFtBq6gTaU,https://docs.google.com/document/d/12-9Bci6BFOMILaoUiOgQtqUHxddBQkBEViFtBq6gTaU/edit?usp=drivesdk,,No peer-reviewed evidence on crystal placement and sleep quality; all sleep-related effects stated as practitioner tradition only.
