page_id,url,level,macro,seed,intent_id,frame,question,stone,status,priority,decision,drive_folder
P-0685,/crystals/clear-quartz-and-rose-quartz-together,Node,M5 Crystal Combinations,S5.clear-quartz,INT-crystals-clear-quartz-and-rose-quartz-together,Evaluation,Clear Quartz and Rose Quartz Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0686,/crystals/labradorite-and-amethyst-together,Node,M5 Crystal Combinations,S5.labradorite,INT-crystals-labradorite-and-amethyst-together,Evaluation,Labradorite and Amethyst Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0687,/crystals/obsidian-and-selenite-together,Node,M5 Crystal Combinations,S5.obsidian,INT-crystals-obsidian-and-selenite-together,Evaluation,Obsidian and Selenite Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0688,/crystals/fluorite-and-amethyst-together,Node,M5 Crystal Combinations,S5.fluorite,INT-crystals-fluorite-and-amethyst-together,Evaluation,Fluorite and Amethyst Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0689,/crystals/amazonite-and-rose-quartz-together,Node,M5 Crystal Combinations,S5.amazonite,INT-crystals-amazonite-and-rose-quartz-together,Evaluation,Amazonite and Rose Quartz Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0690,/crystals/garnet-and-rose-quartz-together,Node,M5 Crystal Combinations,S5.garnet,INT-crystals-garnet-and-rose-quartz-together,Evaluation,Garnet and Rose Quartz Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0691,/crystals/peridot-and-citrine-together,Node,M5 Crystal Combinations,S5.peridot,INT-crystals-peridot-and-citrine-together,Evaluation,Peridot and Citrine Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0692,/crystals/aquamarine-and-moonstone-together,Node,M5 Crystal Combinations,S5.aquamarine,INT-crystals-aquamarine-and-moonstone-together,Evaluation,Aquamarine and Moonstone Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0693,/crystals/jade-and-rose-quartz-together,Node,M5 Crystal Combinations,S5.jade,INT-crystals-jade-and-rose-quartz-together,Evaluation,Jade and Rose Quartz Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0694,/crystals/tiger-eye-and-black-tourmaline-together,Node,M5 Crystal Combinations,S5.tiger-eye,INT-crystals-tiger-eye-and-black-tourmaline-together,Evaluation,Tiger Eye and Black Tourmaline Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0695,/crystals/lava-stone-and-black-tourmaline-together,Node,M5 Crystal Combinations,S5.lava-stone,INT-crystals-lava-stone-and-black-tourmaline-together,Evaluation,Lava Stone and Black Tourmaline Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0696,/crystals/howlite-and-amethyst-together,Node,M5 Crystal Combinations,S5.howlite,INT-crystals-howlite-and-amethyst-together,Evaluation,Howlite and Amethyst Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0697,/crystals/sodalite-and-amethyst-together,Node,M5 Crystal Combinations,S5.sodalite,INT-crystals-sodalite-and-amethyst-together,Evaluation,Sodalite and Amethyst Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0698,/crystals/malachite-and-rose-quartz-together,Node,M5 Crystal Combinations,S5.malachite,INT-crystals-malachite-and-rose-quartz-together,Evaluation,Malachite and Rose Quartz Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0699,/crystals/kunzite-and-rose-quartz-together,Node,M5 Crystal Combinations,S5.kunzite,INT-crystals-kunzite-and-rose-quartz-together,Evaluation,Kunzite and Rose Quartz Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0700,/crystals/bloodstone-and-carnelian-together,Node,M5 Crystal Combinations,S5.bloodstone,INT-crystals-bloodstone-and-carnelian-together,Evaluation,Bloodstone and Carnelian Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0701,/crystals/lepidolite-and-amethyst-together,Node,M5 Crystal Combinations,S5.lepidolite,INT-crystals-lepidolite-and-amethyst-together,Evaluation,Lepidolite and Amethyst Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0702,/crystals/rhodonite-and-black-tourmaline-together,Node,M5 Crystal Combinations,S5.rhodonite,INT-crystals-rhodonite-and-black-tourmaline-together,Evaluation,Rhodonite and Black Tourmaline Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0703,/crystals/chrysocolla-and-lapis-lazuli-together,Node,M5 Crystal Combinations,S5.chrysocolla,INT-crystals-chrysocolla-and-lapis-lazuli-together,Evaluation,Chrysocolla and Lapis Lazuli Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0704,/crystals/calcite-and-clear-quartz-together,Node,M5 Crystal Combinations,S5.calcite,INT-crystals-calcite-and-clear-quartz-together,Evaluation,Calcite and Clear Quartz Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0705,/crystals/kyanite-and-selenite-together,Node,M5 Crystal Combinations,S5.kyanite,INT-crystals-kyanite-and-selenite-together,Evaluation,Kyanite and Selenite Together: Meaning & Benefits,,new,MEDIUM,draft,2 Crystal Pairs
P-0706,/learn/how-are-gemstones-formed,Node,"M4 Gemstone Science, Identification and Buying",S4.3 gemstone science,INT-learn-how-are-gemstones-formed,Explanation,How Are Gemstones Formed? Complete Geological Guide,,new,LOW,draft,3 Learn
P-0707,/learn/mohs-hardness-scale,Node,"M4 Gemstone Science, Identification and Buying",S4.3 gemstone science,INT-learn-mohs-hardness-scale,Explanation,Mohs Hardness Scale: Complete Guide for Gemstone Buyers,,new,LOW,draft,3 Learn
P-0708,/learn/gemstone-vs-crystal-vs-mineral,Node,"M4 Gemstone Science, Identification and Buying",S4.3 gemstone science,INT-learn-gemstone-vs-crystal-vs-mineral,Comparison,Gemstone vs Crystal vs Mineral: Key Differences,,new,MEDIUM,draft,3 Learn
P-0709,/learn/types-of-gemstone-cuts,Node,"M4 Gemstone Science, Identification and Buying",S4.3 gemstone science,INT-learn-types-of-gemstone-cuts,Explanation,Types of Gemstone Cuts: Complete Visual Guide,,new,LOW,draft,3 Learn
P-0710,/learn/types-of-gemstone-lustre,Node,"M4 Gemstone Science, Identification and Buying",S4.3 gemstone science,INT-learn-types-of-gemstone-lustre,Explanation,Types of Gemstone Lustre: Identification Guide,,new,LOW,draft,3 Learn
P-0711,/learn/how-to-start-crystal-collection,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-how-to-start-crystal-collection,Instruction,How to Start a Crystal Collection: Beginner's Guide,,new,MEDIUM,draft,3 Learn
P-0712,/learn/crystal-grids,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-crystal-grids,Instruction,How to Create a Crystal Grid: Step-by-Step Guide,,new,MEDIUM,draft,3 Learn
P-0713,/learn/crystal-pendulums,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-crystal-pendulums,Instruction,Crystal Pendulum Guide: How to Use & Choose,,new,MEDIUM,draft,3 Learn
P-0714,/learn/crystal-meditation,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-crystal-meditation,Instruction,Crystal Meditation Guide: Techniques & Best Stones,,new,MEDIUM,draft,3 Learn
P-0715,/learn/crystal-sprays,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-crystal-sprays,Instruction,How to Make a Crystal Spray: DIY Guide,,new,MEDIUM,draft,3 Learn
P-0716,/learn/crystal-journaling,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-crystal-journaling,Instruction,Crystal Journaling Guide: Track Your Healing Journey,,new,MEDIUM,draft,3 Learn
P-0717,/learn/how-to-program-crystals,Node,M3 Crystal Care and Practice,"S3.1 cleansing, charging and safety",INT-learn-how-to-program-crystals,Instruction,How to Program a Crystal: Step-by-Step Guide,,new,MEDIUM,draft,3 Learn
P-0718,/learn/crystal-storage,Node,M3 Crystal Care and Practice,"S3.1 cleansing, charging and safety",INT-learn-crystal-storage,Instruction,Crystal Storage Guide: Best Ways to Store Your Collection,,new,MEDIUM,draft,3 Learn
P-0719,/learn/chakra-crystals-guide,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-chakra-crystals-guide,Explanation,Complete Guide to Chakra Crystals & Healing,,new,MEDIUM,draft,3 Learn
P-0720,/learn/birthstone-guide,Node,M3 Crystal Care and Practice,S3.2 practices,INT-learn-birthstone-guide,Explanation,Complete Birthstone Guide: Gemstones by Month,,new,LOW,draft,3 Learn
P-0721,/learn/salt-safe-crystals,Node,M3 Crystal Care and Practice,"S3.1 cleansing, charging and safety",INT-learn-salt-safe-crystals,Explanation,Salt Safe Crystals: Which Crystals Can Go in Salt?,,rewrite,MEDIUM,draft,3 Learn
P-0722,/learn/ethical-crystal-sourcing,Node,"M4 Gemstone Science, Identification and Buying",S4.2 identification and buying,INT-learn-ethical-crystal-sourcing,Explanation,Ethical Crystal Sourcing: How to Buy Responsibly,,new,MEDIUM,draft,3 Learn
P-0723,/learn/are-online-crystals-real,Node,"M4 Gemstone Science, Identification and Buying",S4.2 identification and buying,INT-learn-are-online-crystals-real,Explanation,Are Crystals on Shein/Amazon Real? How to Tell,,new,MEDIUM,draft,3 Learn
P-0724,/learn/crystal-healing-science,Node,"M4 Gemstone Science, Identification and Buying",S4.3 gemstone science,INT-learn-crystal-healing-science,Explanation,Crystal Healing: What Does Science Say?,,new,MEDIUM,draft,3 Learn
P-0725,/learn/are-rocks-alive,Node,"M4 Gemstone Science, Identification and Buying",S4.3 gemstone science,INT-learn-are-rocks-alive,Explanation,Are Crystals & Rocks Alive? The Science Explained,,rewrite,LOW,draft,3 Learn
P-0726,/learn/sun-safe-crystals,Node,M3 Crystal Care and Practice,"S3.1 cleansing, charging and safety",INT-learn-sun-safe-crystals,Explanation,Sun Safe Crystals: Which Crystals Can Go in Sunlight?,,rewrite,MEDIUM,draft,3 Learn
P-0727,/compare/purple-quartz-vs-amethyst,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-purple-quartz-vs-amethyst,Comparison,Amethyst vs Purple Quartz: Key Differences & Comparison,,rewrite,LOW,draft,4 Compare
P-0728,/compare/larvikite-vs-labradorite,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-larvikite-vs-labradorite,Comparison,Larvikite vs Labradorite: Key Differences & Comparison,,rewrite,LOW,draft,4 Compare
P-0729,/compare/tree-agate-vs-moss-agate,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-tree-agate-vs-moss-agate,Comparison,Tree Agate vs Moss Agate: Key Differences & Comparison,,rewrite,LOW,draft,4 Compare
P-0730,/compare/rose-quartz-vs-pink-quartz,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-rose-quartz-vs-pink-quartz,Comparison,Rose Quartz vs Pink Quartz: Key Differences & Comparison,,new,LOW,draft,4 Compare
P-0731,/compare/lab-created-vs-natural-gemstones,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-lab-created-vs-natural-gemstones,Comparison,Lab Created vs Natural Gemstones: Key Differences & Comparison,,new,LOW,draft,4 Compare
P-0732,/compare/citrine-vs-yellow-topaz,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-citrine-vs-yellow-topaz,Comparison,Citrine vs Yellow Topaz: Key Differences & Comparison,,new,LOW,draft,4 Compare
P-0733,/compare/black-tourmaline-vs-obsidian,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-black-tourmaline-vs-obsidian,Comparison,Black Tourmaline vs Black Obsidian: Key Differences & Comparison,,rewrite,LOW,draft,4 Compare
P-0734,/compare/ruby-vs-garnet,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-ruby-vs-garnet,Comparison,Ruby vs Garnet: Key Differences & Comparison,,new,LOW,draft,4 Compare
P-0735,/compare/sapphire-vs-tanzanite,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-sapphire-vs-tanzanite,Comparison,Sapphire vs Tanzanite: Key Differences & Comparison,,new,LOW,draft,4 Compare
P-0736,/compare/moonstone-vs-opal,Node,"M4 Gemstone Science, Identification and Buying",S4.1 comparisons,INT-compare-moonstone-vs-opal,Comparison,Moonstone vs Opal: Key Differences & Comparison,,new,LOW,draft,4 Compare
P-0737,/angel-numbers/111,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-111,Explanation,"Angel Number 111: Meaning, Love & Spiritual Significance",,new,MEDIUM,draft,5 Angel Numbers
P-0738,/angel-numbers/222,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-222,Explanation,"Angel Number 222: Meaning, Love & Spiritual Significance",,new,MEDIUM,draft,5 Angel Numbers
P-0739,/angel-numbers/333,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-333,Explanation,"Angel Number 333: Meaning, Love & Spiritual Significance",,new,MEDIUM,draft,5 Angel Numbers
P-0740,/angel-numbers/444,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-444,Explanation,"Angel Number 444: Meaning, Love & Spiritual Significance",,new,MEDIUM,draft,5 Angel Numbers
P-0741,/angel-numbers/555,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-555,Explanation,"Angel Number 555: Meaning, Love & Spiritual Significance",,new,MEDIUM,draft,5 Angel Numbers
P-0742,/angel-numbers/666,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-666,Explanation,"Angel Number 666: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0743,/angel-numbers/777,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-777,Explanation,"Angel Number 777: Meaning, Love & Spiritual Significance",,new,MEDIUM,draft,5 Angel Numbers
P-0744,/angel-numbers/888,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-888,Explanation,"Angel Number 888: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0745,/angel-numbers/999,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-999,Explanation,"Angel Number 999: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0746,/angel-numbers/1111,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-1111,Explanation,"Angel Number 1111: Meaning, Love & Spiritual Significance",,new,MEDIUM,draft,5 Angel Numbers
P-0747,/angel-numbers/1010,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-1010,Explanation,"Angel Number 1010: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0748,/angel-numbers/1212,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-1212,Explanation,"Angel Number 1212: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0749,/angel-numbers/1234,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-1234,Explanation,"Angel Number 1234: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0750,/angel-numbers/0,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-0,Explanation,"Angel Number 0: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0751,/angel-numbers/1122,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-1122,Explanation,"Angel Number 1122: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0752,/angel-numbers/11,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-11,Explanation,"Angel Number 11: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0753,/angel-numbers/22,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-22,Explanation,"Angel Number 22: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0754,/angel-numbers/33,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-33,Explanation,"Angel Number 33: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0755,/angel-numbers/44,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-44,Explanation,"Angel Number 44: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0756,/angel-numbers/55,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-55,Explanation,"Angel Number 55: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0757,/angel-numbers/66,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-66,Explanation,"Angel Number 66: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0758,/angel-numbers/77,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-77,Explanation,"Angel Number 77: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0759,/angel-numbers/88,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-88,Explanation,"Angel Number 88: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0760,/angel-numbers/99,Node,M6 Angel Numbers (outer),S6.1 repeating numbers,INT-angel-numbers-99,Explanation,"Angel Number 99: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0761,/angel-numbers/100,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-100,Explanation,"Angel Number 100: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0762,/angel-numbers/200,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-200,Explanation,"Angel Number 200: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0763,/angel-numbers/300,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-300,Explanation,"Angel Number 300: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0764,/angel-numbers/400,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-400,Explanation,"Angel Number 400: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
P-0765,/angel-numbers/500,Node,M6 Angel Numbers (outer),S6.2 mixed sequences,INT-angel-numbers-500,Explanation,"Angel Number 500: Meaning, Love & Spiritual Significance",,new,LOW,draft,5 Angel Numbers
